0.5,15,10.4829358,9.4728052,0.508624,-0.0994416
0.5,20,9.8430217,1.5700405,0.1127492,0.0852356
0.5,21,9.3859326,0.626482,0.1246175,0.2983247
0.5,24,10.9899312,12.5900147,0.0129453,-0.6160643
0.5,212,4.2271657,11.6408912,-0.3431496,0.7522972
0.5,213,3.7841167,11.5298787,-0.3452943,0.5780042
0.5,214,4.5846514,10.5433391,-0.1753876,0.7051312
0.5,215,4.1796655,10.3795317,-0.1434989,0.7593721
0.5,216,7.7140792,4.7234267,0.0641662,0.0436573
0.5,217,3.5808863,3.7551628,-0.2466388,0.1118718
0.5,218,7.2968951,3.2860234,-0.0125277,0.0805003
0.5,219,8.1778033,4.1595649,-0.0607111,0.0137688
0.5,272,14.9369496,7.7405328,-0.1384639,0.3977663
0.5,408,11.2112781,4.3596562,-0.1814354,-0.3497601
0.6,0,9.6131556,6.1541977,0.9385606,0.1935079
0.6,1,11.9007136,7.3796122,0.927708,-0.0314026
0.6,2,6.4999969,4.2158099,0.6958927,1.0200782
0.6,3,2.5492785,6.3729625,0.4603924,0.2796795
0.6,4,12.5995941,6.6907357,-1.8010956,0.2524286
0.6,5,13.7614308,5.6886268,-0.6013289,0.2130891
0.6,6,13.1014724,2.6252578,-0.9295542,0.3977663
0.6,7,13.5607616,3.348166,-0.8656226,0.2502079
0.6,8,14.251138,8.1919976,-0.1710029,0.566817
0.6,9,1.4792889,8.3019516,0.676495,0.0340943
0.6,10,1.1283845,7.8880913,0.4073518,-0.0192468
0.6,11,0.7622043,7.9439619,0.4635243,0.1136475
0.6,12,0.4858809,7.4507558,0.458993,0.1269467
0.6,13,11.5124609,9.5297896,0.1052326,0.0518826
0.6,14,11.1111257,9.2237898,0.4535886,-0.0205741
0.6,15,10.5337982,9.4628611,0.508624,-0.0994416
0.6,20,9.8542966,1.5785641,0.1127492,0.0852356
0.6,21,9.3983944,0.6563145,0.1246175,0.2983247
0.6,24,10.9912257,12.5284083,0.0129453,-0.6160643
0.6,212,4.1928508,11.7161209,-0.3431496,0.7522972
0.6,213,3.7495872,11.5876791,-0.3452943,0.5780042
0.6,214,4.5671126,10.6138522,-0.1753876,0.7051312
0.6,215,4.1653156,10.4554689,-0.1434989,0.7593721
0.6,216,7.7204958,4.7277924,0.0641662,0.0436573
0.6,217,3.5562224,3.76635,-0.2466388,0.1118718
0.6,218,7.2956423,3.2940735,-0.0125277,0.0805003
0.6,219,8.1717322,4.1609418,-0.0607111,0.0137688
0.6,272,14.9231033,7.7803095,-0.1384639,0.3977663
0.6,408,11.1931346,4.3246802,-0.1814354,-0.3497601
0.7,0,9.7070117,6.1735485,0.9385606,0.1935079
0.7,1,11.9934844,7.376472,0.927708,-0.0314026
0.7,2,6.5695862,4.3178177,0.6958927,1.0200782
0.7,3,2.5953177,6.4009304,0.4603924,0.2796795
0.7,4,12.4194846,6.7159786,-1.8010956,0.2524286
0.7,5,13.701298,5.7099357,-0.6013289,0.2130891
0.7,6,13.008517,2.6650344,-0.9295542,0.3977663
0.7,7,13.4741993,3.3731868,-0.8656226,0.2502079
0.7,8,14.2340377,8.2486793,-0.1710029,0.566817
0.7,9,1.5469384,8.305361,0.676495,0.0340943
0.7,10,1.1691196,7.8861666,0.4073518,-0.0192468
0.7,11,0.8085567,7.9553267,0.4635243,0.1136475
0.7,12,0.5317802,7.4634505,0.458993,0.1269467
0.7,13,11.5229842,9.5349778,0.1052326,0.0518826
0.7,14,11.1564846,9.2217324,0.4535886,-0.0205741
0.7,15,10.5846606,9.4529169,0.508624,-0.0994416
0.7,20,9.8655715,1.5870877,0.1127492,0.0852356
0.7,21,9.4108561,0.6861469,0.1246175,0.2983247
0.7,24,10.9925203,12.4668019,0.0129453,-0.6160643
0.7,212,4.1585358,11.7913506,-0.3431496,0.7522972
0.7,213,3.7150578,11.6454795,-0.3452943,0.5780042
0.7,214,4.5495739,10.6843653,-0.1753876,0.7051312
0.7,215,4.1509657,10.5314061,-0.1434989,0.7593721
0.7,216,7.7269124,4.7321582,0.0641662,0.0436573
0.7,217,3.5315586,3.7775371,-0.2466388,0.1118718
0.7,218,7.2943895,3.3021235,-0.0125277,0.0805003
0.7,219,8.1656611,4.1623187,-0.0607111,0.0137688
0.7,272,14.9092569,7.8200861,-0.1384639,0.3977663
0.7,408,11.174991,4.2897042,-0.1814354,-0.3497601
0.8,0,9.8008677,6.1928993,0.9385606,0.1935079
0.8,1,12.0862552,7.3733317,0.927708,-0.0314026
0.8,2,6.6391755,4.4198255,0.6958927,1.0200782
0.8,3,2.641357,6.4288984,0.4603924,0.2796795
0.8,4,12.239375,6.7412214,-1.8010956,0.2524286
0.8,5,13.6411651,5.7312446,-0.6013289,0.2130891
0.8,6,12.9155616,2.7048111,-0.9295542,0.3977663
0.8,7,13.3876371,3.3982076,-0.8656226,0.2502079
0.8,8,14.2169375,8.305361,-0.1710029,0.566817
0.8,9,1.6145879,8.3087705,0.676495,0.0340943
0.8,10,1.2098548,7.884242,0.4073518,-0.0192468
0.8,11,0.8549091,7.9666914,0.4635243,0.1136475
0.8,12,0.5776795,7.4761452,0.458993,0.1269467
0.8,13,11.5335074,9.5401661,0.1052326,0.0518826
0.8,14,11.2018435,9.219675,0.4535886,-0.0205741
0.8,15,10.635523,9.4429728,0.508624,-0.0994416
0.8,20,9.8768464,1.5956112,0.1127492,0.0852356
0.8,21,9.4233179,0.7159794,0.1246175,0.2983247
0.8,24,10.9938148,12.4051955,0.0129453,-0.6160643
0.8,212,4.1242208,11.8665803,-0.3431496,0.7522972
0.8,213,3.6805284,11.7032799,-0.3452943,0.5780042
0.8,214,4.5320351,10.7548784,-0.1753876,0.7051312
0.8,215,4.1366158,10.6073433,-0.1434989,0.7593721
0.8,216,7.7333291,4.7365239,0.0641662,0.0436573
0.8,217,3.5068947,3.7887243,-0.2466388,0.1118718
0.8,218,7.2931368,3.3101735,-0.0125277,0.0805003
0.8,219,8.15959,4.1636956,-0.0607111,0.0137688
0.8,272,14.8954105,7.8598627,-0.1384639,0.3977663
0.8,408,11.1568475,4.2547282,-0.1814354,-0.3497601
0.9,0,9.8947238,6.2122501,0.9385606,0.1935079
0.9,1,12.179026,7.3701915,0.927708,-0.0314026
0.9,2,6.7087647,4.5218333,0.6958927,1.0200782
0.9,3,2.6873962,6.4568663,0.4603924,0.2796795
0.9,4,12.0634927,6.7846528,-1.7905273,0.2978998
0.9,5,13.5825355,5.7502806,-0.5975706,0.2074067
0.9,6,12.8226062,2.7445877,-0.9295542,0.3977663
0.9,7,13.3010748,3.4232284,-0.8656226,0.2502079
0.9,8,14.1998372,8.3620427,-0.1710029,0.566817
0.9,9,1.6822374,8.3121799,0.676495,0.0340943
0.9,10,1.25059,7.8823173,0.4073518,-0.0192468
0.9,11,0.9012616,7.9780562,0.4635243,0.1136475
0.9,12,0.6235788,7.4888399,0.458993,0.1269467
0.9,13,11.5440307,9.5453543,0.1052326,0.0518826
0.9,14,11.2440592,9.2176478,0.4457308,-0.0204985
0.9,15,10.6863854,9.4330286,0.508624,-0.0994416
0.9,20,9.8881213,1.6041348,0.1127492,0.0852356
0.9,21,9.4357796,0.7458119,0.1246175,0.2983247
0.9,22,1.1191991,4.0586205,0.5571135,0.2105822
0.9,24,10.9769024,12.3093054,-0.032572,-0.7017735
0.9,212,4.083672,11.9249482,-0.3587343,0.7101426
0.9,213,3.645999,11.7610804,-0.3452943,0.5780042
0.9,214,4.5144963,10.8253916,-0.1753876,0.7051312
0.9,215,4.1222659,10.6832805,-0.1434989,0.7593721
0.9,216,7.7397457,4.7408896,0.0641662,0.0436573
0.9,217,3.4822308,3.7999115,-0.2466388,0.1118718
0.9,218,7.291884,3.3182236,-0.0125277,0.0805003
0.9,219,8.1535189,4.1650725,-0.0607111,0.0137688
0.9,272,14.8815641,7.8996394,-0.1384639,0.3977663
0.9,408,11.1360985,4.2208632,-0.187949,-0.3469825
1.0,0,9.9885798,6.2316009,0.9385606,0.1935079
1.0,1,12.2717968,7.3670512,0.927708,-0.0314026
1.0,2,6.778354,4.6238412,0.6958927,1.0200782
1.0,3,2.7334354,6.4848343,0.4603924,0.2796795
1.0,4,11.8876105,6.8280841,-1.7799591,0.3433709
1.0,5,13.5239059,5.7693165,-0.5938122,0.2017244
1.0,6,12.7296507,2.7843643,-0.9295542,0.3977663
1.0,7,13.2145126,3.4482492,-0.8656226,0.2502079
1.0,8,14.1827369,8.4187244,-0.1710029,0.566817
1.0,9,1.7498869,8.3155893,0.676495,0.0340943
1.0,10,1.2913252,7.8803926,0.4073518,-0.0192468
1.0,11,0.947614,7.9894209,0.4635243,0.1136475
1.0,12,0.6694781,7.5015345,0.458993,0.1269467
1.0,13,11.5545539,9.5505426,0.1052326,0.0518826
1.0,14,11.286275,9.2156207,0.4378731,-0.0204228
1.0,15,10.7372478,9.4230844,0.508624,-0.0994416
1.0,20,9.8993963,1.6126584,0.1127492,0.0852356
1.0,21,9.4482414,0.7756444,0.1246175,0.2983247
1.0,22,1.1749104,4.0796787,0.5571135,0.2105822
1.0,24,10.95999,12.2134153,-0.0780892,-0.7874826
1.0,212,4.0431232,11.9833161,-0.374319,0.667988
1.0,213,3.6114695,11.8188808,-0.3452943,0.5780042
1.0,214,4.4969576,10.8959047,-0.1753876,0.7051312
1.0,215,4.107916,10.7592177,-0.1434989,0.7593721
1.0,216,7.7461623,4.7452553,0.0641662,0.0436573
1.0,217,3.4575669,3.8110987,-0.2466388,0.1118718
1.0,218,7.2906312,3.3262736,-0.0125277,0.0805003
1.0,219,8.1474478,4.1664494,-0.0607111,0.0137688
1.0,272,14.8677177,7.939416,-0.1384639,0.3977663
1.0,408,11.1153496,4.1869982,-0.1944625,-0.344205
1.1,0,10.0824359,6.2509517,0.9385606,0.1935079
1.1,1,12.3645676,7.3639109,0.927708,-0.0314026
1.1,2,6.8479433,4.725849,0.6958927,1.0200782
1.1,3,2.7794747,6.5128022,0.4603924,0.2796795
1.1,4,11.7117282,6.8715154,-1.7693909,0.3888421
1.1,5,13.4652764,5.7883525,-0.5900539,0.196042
1.1,6,12.6366953,2.824141,-0.9295542,0.3977663
1.1,7,13.1279503,3.47327,-0.8656226,0.2502079
1.1,8,14.1656366,8.4754061,-0.1710029,0.566817
1.1,9,1.8175364,8.3189987,0.676495,0.0340943
1.1,10,1.3320604,7.8784679,0.4073518,-0.0192468
1.1,11,0.9939664,8.0007857,0.4635243,0.1136475
1.1,12,0.7153774,7.5142292,0.458993,0.1269467
1.1,13,11.5650772,9.5557309,0.1052325,0.0518826
1.1,14,11.3284907,9.2135935,0.4300153,-0.0203472
1.1,15,10.7881102,9.4131403,0.508624,-0.0994416
1.1,20,9.9106712,1.6211819,0.1127492,0.0852356
1.1,21,9.4607031,0.8054768,0.1246175,0.2983247
1.1,22,1.2306218,4.1007369,0.5571135,0.2105822
1.1,24,10.9430777,12.1175252,-0.1236065,-0.8731918
1.1,212,4.0025743,12.041684,-0.3899038,0.6258334
1.1,213,3.5769401,11.8766812,-0.3452943,0.5780042
1.1,214,4.4794188,10.9664178,-0.1753876,0.7051312
1.1,215,4.0935661,10.8351549,-0.1434989,0.7593721
1.1,216,7.7525789,4.7496211,0.0641662,0.0436573
1.1,217,3.432903,3.8222859,-0.2466388,0.1118718
1.1,218,7.2893785,3.3343236,-0.0125277,0.0805003
1.1,219,8.1413767,4.1678262,-0.0607111,0.0137688
1.1,272,14.8538713,7.9791926,-0.1384639,0.3977663
1.1,408,11.0946006,4.1531332,-0.200976,-0.3414275
1.2,0,10.1762919,6.2703025,0.9385606,0.1935079
1.2,1,12.4573384,7.3607707,0.927708,-0.0314026
1.2,2,6.9175325,4.8278568,0.6958927,1.0200782
1.2,3,2.8255139,6.5407701,0.4603924,0.2796795
1.2,4,11.5358459,6.9149467,-1.7588227,0.4343132
1.2,5,13.4066468,5.8073885,-0.5862956,0.1903596
1.2,6,12.5437399,2.8639176,-0.9295542,0.3977663
1.2,7,13.041388,3.4982907,-0.8656226,0.2502079
1.2,8,14.1485363,8.5320878,-0.1710029,0.566817
1.2,9,1.8851859,8.3224082,0.676495,0.0340943
1.2,10,1.3727955,7.8765433,0.4073518,-0.0192468
1.2,11,1.0403189,8.0121504,0.4635243,0.1136475
1.2,12,0.7612767,7.5269239,0.458993,0.1269467
1.2,13,11.5756004,9.5609191,0.1052325,0.0518826
1.2,14,11.3707065,9.2115663,0.4221576,-0.0202716
1.2,15,10.8389726,9.4031961,0.508624,-0.0994416
1.2,20,9.9219461,1.6297055,0.1127492,0.0852356
1.2,21,9.4731649,0.8353093,0.1246175,0.2983247
1.2,22,1.2863331,4.1217951,0.5571135,0.2105822
1.2,24,10.9261653,12.0216351,-0.1691237,-0.958901
1.2,212,3.9620255,12.1000519,-0.4054885,0.5836789
1.2,213,3.5424107,11.9344816,-0.3452943,0.5780042
1.2,214,4.4618801,11.0369309,-0.1753876,0.7051312
1.2,215,4.0792163,10.9110921,-0.1434989,0.7593721
1.2,216,7.7589955,4.7539868,0.0641662,0.0436573
1.2,217,3.4082392,3.833473,-0.2466388,0.1118718
1.2,218,7.2881257,3.3423737,-0.0125277,0.0805003
1.2,219,8.1353055,4.1692031,-0.0607111,0.0137688
1.2,272,14.8400249,8.0189693,-0.1384639,0.3977663
1.2,408,11.0738517,4.1192681,-0.2074896,-0.33865
1.3,0,10.2730967,6.2927978,0.9459323,0.2013692
1.3,1,12.5536902,7.3574355,0.9366604,-0.0318899
1.3,2,6.9881243,4.9152491,0.6983988,0.9835394
1.3,3,2.837528,6.5467381,0.3753294,0.2246795
1.3,4,11.3663046,6.9856607,-1.7429703,0.50252
1.3,5,13.3540305,5.8173326,-0.5712624,0.1676301
1.3,6,12.459178,2.9299752,-0.9085703,0.4634688
1.3,7,12.9538074,3.5258521,-0.8681685,0.2565593
1.3,8,14.131436,8.5887696,-0.1710029,0.566817
1.3,9,1.9522827,8.3363968,0.6751132,0.0605424
1.3,10,1.4228707,7.8671454,0.4307018,-0.0379299
1.3,11,1.0866713,8.0235152,0.4635243,0.1136475
1.3,12,0.807176,7.5396185,0.458993,0.1269467
1.3,13,11.5861237,9.5661074,0.1052325,0.0518826
1.3,14,11.3846343,9.2098115,0.3514378,-0.0195908
1.3,15,10.8590169,9.4188227,0.4315787,-0.0355149
1.3,16,14.2278992,1.3628469,-1.7319524,0.9198346
1.3,20,9.933221,1.6382291,0.1127492,0.0852356
1.3,21,9.4852929,0.862235,0.1237832,0.2910579
1.3,22,1.3420445,4.1428534,0.5571135,0.2105822
1.3,24,10.9092529,11.925745,-0.1691237,-0.958901
1.3,212,3.9188049,12.1511932,-0.4121676,0.5656126
1.3,213,3.4974853,11.9829955,-0.3712842,0.5547878
1.3,214,4.43048,11.1065867,-0.2100408,0.7029878
1.3,215,4.0523372,10.9702497,-0.1748218,0.7174229
1.3,216,7.7654121,4.7583525,0.0641662,0.0436573
1.3,217,3.3612134,3.8400497,-0.3025436,0.1003456
1.3,218,7.2868729,3.3504237,-0.0125277,0.0805003
1.3,219,8.1292344,4.17058,-0.0607111,0.0137688
1.3,272,14.8261785,8.0587459,-0.1384639,0.3977663
1.3,408,11.029654,4.0954022,-0.2661113,-0.3136525
1.4,0,10.3699014,6.3152931,0.953304,0.2092305
1.4,1,12.650042,7.3541003,0.9456128,-0.0323772
1.4,2,7.058716,5.0026414,0.700905,0.9470006
1.4,3,2.849542,6.5527061,0.2902665,0.1696795
1.4,4,11.1967633,7.0563748,-1.727118,0.5707267
1.4,5,13.3014143,5.8272768,-0.5562292,0.1449006
1.4,6,12.3746162,2.9960328,-0.8875864,0.5291713
1.4,7,12.8662268,3.5534135,-0.8707145,0.2629107
1.4,8,14.1143357,8.6454513,-0.1710029,0.566817
1.4,9,2.0193795,8.3503855,0.6737315,0.0869905
1.4,10,1.4729459,7.8577474,0.4540518,-0.056613
1.4,11,1.1330237,8.0348799,0.4635243,0.1136475
1.4,12,0.8530753,7.5523132,0.458993,0.1269467
1.4,13,11.596647,9.5712956,0.1052325,0.0518826
1.4,14,11.3985622,9.2080566,0.280718,-0.01891
1.4,15,10.8790612,9.4344492,0.3545335,0.0284119
1.4,16,14.0547039,1.4548304,-1.7319524,0.9198346
1.4,20,9.9444959,1.6467526,0.1127492,0.0852356
1.4,21,9.4974209,0.8891607,0.1229488,0.283791
1.4,22,1.3977558,4.1639116,0.5571135,0.2105822
1.4,24,10.8923405,11.8298549,-0.1691237,-0.958901
1.4,212,3.8755844,12.2023346,-0.4188468,0.5475464
1.4,213,3.4525599,12.0315093,-0.3972741,0.5315714
1.4,214,4.39908,11.1762425,-0.244694,0.7008444
1.4,215,4.0254582,11.0294072,-0.2061447,0.6754737
1.4,216,7.7718288,4.7627183,0.0641662,0.0436573
1.4,217,3.3141876,3.8466264,-0.3584484,0.0888194
1.4,218,7.2856202,3.3584737,-0.0125277,0.0805003
1.4,219,8.1231633,4.1719569,-0.0607111,0.0137688
1.4,272,14.8123321,8.0985225,-0.1384639,0.3977663
1.4,408,10.9854563,4.0715362,-0.3247331,-0.2886549
1.5,0,10.4667062,6.3377884,0.9606757,0.2170917
1.5,1,12.7463937,7.3507652,0.9545652,-0.0328645
1.5,2,7.1293077,5.0900337,0.7034112,0.9104619
1.5,3,2.8615561,6.558674,0.2052035,0.1146795
1.5,4,11.0272219,7.1270888,-1.7112656,0.6389334
1.5,5,13.248798,5.8372209,-0.541196,0.1221711
1.5,6,12.2900543,3.0620905,-0.8666026,0.5948738
1.5,7,12.7786461,3.5809748,-0.8732604,0.2692621
1.5,8,14.0972354,8.702133,-0.1710029,0.566817
1.5,9,2.0864763,8.3643742,0.6723498,0.1134386
1.5,10,1.5230211,7.8483495,0.4774018,-0.0752961
1.5,11,1.1793762,8.0462447,0.4635243,0.1136475
1.5,12,0.8989746,7.5650079,0.458993,0.1269467
1.5,13,11.6071702,9.5764839,0.1052325,0.0518826
1.5,14,11.41249,9.2063018,0.2099982,-0.0182293
1.5,15,10.8991055,9.4500757,0.2774882,0.0923386
1.5,16,13.8815087,1.5468138,-1.7319524,0.9198346
1.5,20,9.9557708,1.6552762,0.1127492,0.0852356
1.5,21,9.5095489,0.9160865,0.1221145,0.2765241
1.5,22,1.4534672,4.1849698,0.5571135,0.2105822
1.5,24,10.8754282,11.7339648,-0.1691237,-0.958901
1.5,212,3.8323639,12.253476,-0.425526,0.5294801
1.5,213,3.4076345,12.0800232,-0.423264,0.508355
1.5,214,4.36768,11.2458982,-0.2793472,0.6987011
1.5,215,3.9985791,11.0885647,-0.2374676,0.6335245
1.5,216,7.7782454,4.767084,0.0641662,0.0436573
1.5,217,3.2671618,3.8532032,-0.4143532,0.0772932
1.5,218,7.2843674,3.3665238,-0.0125277,0.0805003
1.5,219,8.1170922,4.1733338,-0.0607111,0.0137688
1.5,272,14.7984858,8.1382992,-0.1384639,0.3977663
1.5,408,10.9412586,4.0476702,-0.3833549,-0.2636574
1.6,0,10.5635109,6.3602837,0.9680474,0.224953
1.6,1,12.8427455,7.34743,0.9635176,-0.0333517
1.6,2,7.1998995,5.177426,0.7059173,0.8739231
1.6,3,2.8735701,6.564642,0.1201405,0.0596796
1.6,4,10.8576806,7.1978028,-1.6954133,0.7071401
1.6,5,13.1961817,5.8471651,-0.5261628,0.0994416
1.6,6,12.2054924,3.1281481,-0.8456187,0.6605762
1.6,7,12.6910655,3.6085362,-0.8758064,0.2756136
1.6,8,14.0801351,8.7588147,-0.1710029,0.566817
1.6,9,2.1535731,8.3783629,0.670968,0.1398867
1.6,10,1.5730962,7.8389516,0.5007518,-0.0939792
1.6,11,1.2257286,8.0576094,0.4635243,0.1136475
1.6,12,0.9448739,7.5777025,0.458993,0.1269467
1.6,13,11.6176935,9.5816721,0.1052325,0.0518826
1.6,14,11.4264178,9.2045469,0.1392784,-0.0175485
1.6,15,10.9191498,9.4657023,0.200443,0.1562653
1.6,16,13.7083135,1.6387973,-1.7319524,0.9198346
1.6,20,9.9670458,1.6637997,0.1127492,0.0852356
1.6,21,9.5216769,0.9430122,0.1212802,0.2692572
1.6,22,1.5091785,4.206028,0.5571135,0.2105822
1.6,24,10.8585158,11.6380747,-0.1691237,-0.958901
1.6,212,3.7891434,12.3046174,-0.4322051,0.5114139
1.6,213,3.3627091,12.1285371,-0.4492539,0.4851386
1.6,214,4.3362799,11.315554,-0.3140004,0.6965577
1.6,215,3.9717001,11.1477223,-0.2687905,0.5915754
1.6,216,7.784662,4.7714497,0.0641662,0.0436573
1.6,217,3.220136,3.8597799,-0.470258,0.065767
1.6,218,7.2831146,3.3745738,-0.0125277,0.0805003
1.6,219,8.1110211,4.1747107,-0.0607111,0.0137688
1.6,272,14.7846394,8.1780758,-0.1384639,0.3977663
1.6,408,10.897061,4.0238042,-0.4419767,-0.2386598
1.7,0,10.6671959,6.3901161,0.9852481,0.2432959
1.7,1,12.9534211,7.3433152,0.9993273,-0.0353009
1.7,2,7.2706026,5.2631944,0.7061958,0.8698632
1.7,3,2.8770779,6.5651099,0.0988748,0.0459296
1.7,4,10.6881393,7.2685168,-1.6954133,0.7071401
1.7,5,13.1435654,5.8571093,-0.5261628,0.0994416
1.7,6,12.1209306,3.1942057,-0.8456187,0.6605762
1.7,7,12.6033717,3.6363798,-0.8760893,0.2763193
1.7,8,14.0719705,8.7773314,-0.1486637,0.4714045
1.7,9,2.2201172,8.4029308,0.6695863,0.1663349
1.7,10,1.6242092,7.8287233,0.5033462,-0.0960551
1.7,11,1.2831054,8.0639737,0.4910852,0.1011463
1.7,12,0.9932149,7.5846537,0.4650973,0.112588
1.7,13,11.6282167,9.5868604,0.1052325,0.0518826
1.7,14,11.4403457,9.2027921,0.1392784,-0.0175485
1.7,15,10.9391941,9.4813288,0.200443,0.1562653
1.7,16,13.5434491,1.7321194,-1.7111251,0.9231812
1.7,17,14.3788337,3.8121313,-0.7690071,0.5048573
1.7,20,9.9783207,1.6723233,0.1127492,0.0852356
1.7,21,9.53247,0.9583109,0.1179428,0.2401897
1.7,22,1.5659731,4.2424119,0.5598217,0.2488964
1.7,24,10.8402736,11.5539209,-0.1724484,-0.9295603
1.7,212,3.7459229,12.3557588,-0.4322051,0.5114139
1.7,213,3.3151847,12.1747293,-0.4557514,0.4793345
1.7,214,4.2989393,11.3848423,-0.3288517,0.6956391
1.7,215,3.9394514,11.1996885,-0.2822146,0.5735971
1.7,216,7.7910786,4.7758154,0.0641662,0.0436573
1.7,217,3.1675197,3.8652039,-0.4842342,0.0628855
1.7,218,7.2818619,3.3826238,-0.0125277,0.0805003
1.7,219,8.10495,4.1760875,-0.0607111,0.0137688
1.7,272,14.770793,8.2178524,-0.1384639,0.3977663
1.7,408,10.8528633,3.9999382,-0.4419767,-0.2386598
1.8,0,10.770881,6.4199486,1.0024488,0.2616389
1.8,1,13.0640967,7.3392003,1.0351369,-0.03725
1.8,2,7.3413057,5.3489628,0.7064743,0.8658034
1.8,3,2.8805856,6.5655779,0.077609,0.0321796
1.8,4,10.5185979,7.3392308,-1.6954133,0.7071401
1.8,5,13.0909492,5.8670534,-0.5261628,0.0994416
1.8,6,12.0363687,3.2602633,-0.8456187,0.6605762
1.8,7,12.5156779,3.6642235,-0.8763722,0.277025
1.8,8,14.063806,8.7958481,-0.1263244,0.3759921
1.8,9,2.2866614,8.4274987,0.6682046,0.192783
1.8,10,1.6753221,7.818495,0.5059406,-0.098131
1.8,11,1.3404822,8.070338,0.5186461,0.0886451
1.8,12,1.0415559,7.5916049,0.4712016,0.0982293
1.8,13,11.63874,9.5920487,0.1052326,0.0518826
1.8,14,11.4542735,9.2010372,0.1392784,-0.0175485
1.8,15,10.9592384,9.4969553,0.200443,0.1562653
1.8,16,13.3785848,1.8254415,-1.6902978,0.9265278
1.8,17,14.301933,3.8626171,-0.7690071,0.5048573
1.8,20,9.9895956,1.6808469,0.1127492,0.0852356
1.8,21,9.5432631,0.9736096,0.1146055,0.2111221
1.8,22,1.6227678,4.2787958,0.5625299,0.2872107
1.8,24,10.8220313,11.4697671,-0.1757731,-0.9002195
1.8,212,3.7027024,12.4069002,-0.4322051,0.5114139
1.8,213,3.2676604,12.2209215,-0.4622488,0.4735304
1.8,214,4.2615988,11.4541307,-0.3437031,0.6947205
1.8,215,3.9072027,11.2516548,-0.2956387,0.5556189
1.8,216,7.7974952,4.7801812,0.0641662,0.0436573
1.8,217,3.1149034,3.870628,-0.4982104,0.060004
1.8,218,7.2806091,3.3906739,-0.0125277,0.0805003
1.8,219,8.0988789,4.1774644,-0.0607111,0.0137688
1.8,272,14.7569466,8.2576291,-0.1384639,0.3977663
1.8,408,10.8086656,3.9760723,-0.4419767,-0.2386598
1.9,0,10.874566,6.4497811,1.0196495,0.2799818
1.9,1,13.1747723,7.3350855,1.0709465,-0.0391991
1.9,2,7.4120088,5.4347311,0.7067527,0.8617435
1.9,3,2.8840934,6.5660459,0.0563433,0.0184296
1.9,4,10.3490566,7.4099448,-1.6954133,0.7071401
1.9,5,13.0383329,5.8769976,-0.5261628,0.0994416
1.9,6,11.9518068,3.326321,-0.8456187,0.6605762
1.9,7,12.4279841,3.6920671,-0.876655,0.2777307
1.9,8,14.0556414,8.8143648,-0.1039852,0.2805796
